"new delhi: apparently acting on the central directive to stop movement of kar sevaks to ayodhya, the northern railways (nr) on friday cancelled or diverted several trains connecting faizabad with other places till march 15, the day proposed by vhp leaders to start the temple construction. the centre had on february 26 directed the uttar pradesh government to check the pouring in of ""ram sevaks"" into ayodhya and to take strict measures to prevent the same. in a communication to the state government shortly after the attack on sabarmati express in godhra, union home ministry had asked the authorities to stop group reservation in trains and come down heavily on ticketless travellers as kar sevaks are mostly taking trains to reach the temple town. while varanasi-bareilley passenger and mughalsarai-faizabad passenger on lucknow-faizabad-varanasi section and manakpur-katra passenger on manakpur-katra section will remain cancelled, 10 other trains including those on lucknow-varanasi-faizabad and allahabad-sultanpur-faizabad section will remain partially cancelled, a nr release said here. the trains which have been partially diverted are ahmedabad-faizabad-sabarmati express, muzaffarpur-ahmedabad sabramati express, muzaffarpur-delhi sadbhavana express, varanasi-jodhpur marudhar express, faizabad-lucknow passenger, varanasi-lucknow passenger, faizabad-lokmanya tilak saket express, allahabad-faizabad passenger and faizabad-allahabad saryu yamuna express, the release said. nr has also diverted several trains, including chhapra-lucknow express, darbangha-amritsar-yamuna express, howrah-dehradun doon express, sealdah-jammu tawi express, dhaubad-ferozpur ganga satluz express and malda town-bhiwani farakka express, the release added. the trains with immediate effect will remain cancelled and diverted till march 15, it said.    Facebook Twitter Linkedin Mail"	0	0	0	0	0
"ayodhya: authorities on saturday locked the gate of the workshop where pillars are being prepared for the proposed ram temple, but vhp claimed that the work there remained unaffected. the main gate of the karyashala was locked on saturday morning under a directive of the uttar pradesh government issued after a visit to the site on friday by some senior police officials, official sources said. vhp media officer sharad sharma, however, claimed that preperation of pillars at the workshop was on and had ""not been affected since it began 10 years ago."" ""the lock has been clamped on the big main gate. but there is small side gate for entry,"" he said. ""it will only affect those who want to have a look at the progress of work,"" sharma said. vhp sources said that pillars and other items required for the ground floor of the proposed temple had already been prepared and work was now in progress for the upper floors. though no reason has been cited officially so far for the workshop gate being locked, it comes close on the heels of the state government ordering a ban two days back on carrying of pillars amidst heightened tension following communal violence in gujarat.    Facebook Twitter Linkedin Mail"	0	0	1	0	0
"new delhi: bjp on friday hit out at congress and other opposition parties for not allowing home minister l k advani to make a statement on violence in gujarat in parliament. ""it is very unfortunate that the home minister was not allowed to make a statement in parliament when the entire country is keen to know what is happening in gujarat,"" party spokesman v k malhotra told reporters here. he said the opposition instead of stalling proceedings should have allowed parliament to function normally and used the opportunity to condemn violence whosoever might have perpetrated it. ""this would have sent right message to the country. it appears congress, samajwadi party and left parties only believe in selective condemnation,"" malhotra said.  Facebook Twitter Linkedin Mail"	0	0	0	0	0
"This story is from March 2, 2002  bathinda: the massacre of ram sewaks at godhra was a premeditated terrorist act and the subsequent violence in ahmedabad was the anger of the people, said rss chief k s sudarshan, on saturday. matters were spinning out of control due to the failure of the bjp-led nda government in putting a check on isi-trained terrorists and finding a solution to the ayodhya issue, he added. sudarshan felt it was the pseudo-secularism of political parties, particularly the communists and congress, that was a stumbling block in finding a solution to the ayodhya issue and handing over land at ayodhya to the vhp. it was the union government''s delay in handing over this land to the vhp that had forced the latter to announce its plan of temple construction from march 15. ""on march 12, last year, the prime minister assured us of a solution, but when nothing materialised and nor did the government seem interested, the people''s patience ran out and the vhp planned to take the carved stones to the acquired land,"" said sudarshan, talking to mediapersons here, on saturday. he was in town to attend a three-day state level camp of rss volunteers at dav college here. ""the government should hand over the undisputed land to the vhp so that construction, pending the court decision on the disputed site, can begin,"" said sudarshan. he said the general secretaries and joint general secretaries of the vhp and rss met the prime minister and home minister on friday and the issue was being discussed. ""when tension between india and pakistan mounted, the government told us to call off the agitation saying the country was facing a crisis, but after the crisis passed there was no valid reason to abandon the issue.the disputed case has been moving at snail''s pace before a high court bench for the last 10 years. we advised the government to appoint a special judge for the speedy disposal of the case, but the government ignored us till the situation reached flash point,"" the rss chief said. sudarshan discounted the suggestion that it was poor management or partiality of the narendra modi government in gujrat which had led to the large-scale killing and arson in ahemdabad."	0	0	1	0	0
This story is from March 10, 2002  ahmedabad: for a soldier being killed on the battlefield is best sacrifice and for a sincere employee to lay down his life while performing his duty is also the same. the gory incident at bapunagar telephone exchange speak volumes of the valour shown by brahamdev hariprasad mishra, a watchman of the exchange, who preferred death rather than allowing a violent mob to enter the 58,500-line exchange of the eastern industrial belt which witnessed one of the worst communal violence in the aftermath of attack on sabarmati express at godhra railway station. perhaps unaware of the violence that had erupted in adjoining naroda and chamanpura, mishra was sitting on a charpoy at the main gate of the electronic telephone exchange. suddenly a mob of around 200, armed with swords and petrol canes, rushed towards the exchange which was their target. sensing trouble, mishra swung into action and locked the gate and started shouting for help. but it seemed there was nobody to listen to his screams. someone from the mob jumped the compound wall and asked for the keys which he was holding tight. but mishra did not surrender and the infuriated assailant brandished a sword and chopped off his hand. a profusely bleeding mishra tried to defend himself and prevent the mob from setting the exchange on fire which would have resulted in the disruption of the communication link in areas where the army was assisting the local administration in controlling the worst-ever communal disturbances that rocked the city. the dutiful watchman was rendered helpless as more people jumped over and doused him with petrol and set him on fire. by this time another lineman, ramshrey sarbjeet ray, had reported for duty and he saw mishra in flames. within seconds, he too was burnt alive. the watchman and the lineman sacrificed their lives while preventing the miscreants from carrying out their sinister designs. the telecom department has in recognition of the exemplary courage shown by the watchman decided to honour him posthumously with the ''sanchar vir'' award. an ex gratia of rs 5 lakh has also been announced for his family. similarly, lineman rai would be paid an equal amount as compensation. chief general manager of gujarat circle p k chanda told tnn that the government would also provide jobs to one of their family members on compassionate grounds.	0	0	1	0	1
This story is from March 1, 2002  rajkot: curfew was imposed in two police station areas following large-scale violence during the gujarat bandh her on thursday. areas under the a division police station and bhaktinagar police station were brought under curfew at 2 pm. after mobs set fire on everything that came their way. there was total lack of police action when the mobs took to the roads. even press reporters and photographers, including those of the times of india, were not spared. the lenses of tnn photographer and that of akila, an eveninger, were smashed by the crowd even as the police stood mute witness. a place of worship at kanak road and an orphanage on canal road were set afire. a place of worship near the geb office was damaged and then set afire. around 15 rickshaws, scores of vehicles and taxis parked near the st bus stand were set afire. even kiosks of the minority community were not spared by the rampaging mob. a petrol tanker near morbi road and scores of tyres and an entire row of shops near the marketing yard also bore the brunt and went in flames. though petrol pumps were closed, arsonists stopped scooterists and motorists and took out petrol and diesel to set things on fire. the st bus stand was vacated and st buses were shifted to the workshop at gondal road. after some initial police action, it was a free for all when even the police allowed the people to have their way. on palace road a mob tried to set fire to an ice cream parlour. when the police arrived, the crowd asked them to go away and the police readily obliged. the crowd then tried to open the parlour but when they failed they threw burning rags into it. however, the fire brigade came on the scene and tamed the flames. fire men had a tough time as they had to summon water tankers quite often.	0	0	1	1	0
"gandhinagar: the congress and some small parties boycotted the all-party meet called by gujarat chief minister narendra modi on saturday to discuss the communal situation in gujarat. the meeting was to take place at the circuit house in ahmedabad at 12 noon and was later postponed by modi to 6.30 pm at the circuit house here in gandhinagar. instead, nearly 100 opposition leaders decided to observe a sit-in in the afternoon in front of the cm''s residence here, sending across to him a memorandum with a seven-point demand. the demands include: all six metropolitan cities be handed over to the army, put enough paramilitary forces in other towns, put police squads in all vulnerable areas, immediate solution to the complaints received at the ahmedabad control room, open similar control rooms in other districts, providing enough police to the affected villages, increase compensation to the godhra victims from rs 2 to rs 5 lakh, give similar compensation the riot victims, and rehabilitate the riot victims. the memorandum, signed by state congress chief amarsinh chaudhary and others present at the dharna, said ""entire gujarat is burning"" because of the cm''s indifference, making one suspect that he had instructed the police force not to act. ""during the congress rule, similar riots were controlled effectively with the same police force. hence, the pretext that the police force was not enough is not correct"", it insisted. the smaller parties present were the gujarat janata dal, national congress party and cpm. the memorandum was handed over to industries minister suresh mehta and former cm keshubhai patel, who came to meet those sitting on the dharna, as the cm was away ""busy in a meeting"". mehta''s and patel''s request that those sitting on dharna reach the circuit house for an all-party meet was rejected by chaudhary, who told them, ""we had planned a dharna for friday. the cm promised us things would be normal by saturday. we gave him 24 hours. we find the situation worsening. hence, we decided to boycott the all-party meet and sit on dharna instead."" during the dharna, the participants sang ram dhun, frequented by slogans against the cm for his alleged inability to handle the situation in gujarat. state finance minister nitin patel was hooted down by the participants when he tried to say that things were returning to the normal. ""in mehsana district alone 27 persons were burnt alive on saturday morning,"" congress legislative party leader naresh raval said. the dharna continued till late in the evening.    Facebook Twitter Linkedin Mail"	0	0	1	1	0
"ayodhya: a curfew-like situation prevailed in this temple town with 15,000 para-military forces staging a flag march on thursday and administration deciding not to allow anyone to leave their homes on friday in the wake of vhp's decision to go ahead with shila daan programme. the authorities had sealed karsevakpuram and ramsevakpuram, the camps set up for kar sevaks, and movement in these areas had been curbed, police sources said. nobody would be allowed to leave their homes and the administration had ordered shops and other establishments to remain closed on friday, the sources said. ayodhya's borders with other districts have been sealed and patrolling along the canal banks intensified to prevent ram sevaks or any leader from entering the city on friday. river police have been deployed to patrol the saryu and effectively man the majha area where kar sevaks had hid themselves in 1992 before entering ayodhya. ""we will not hesitate in arresting even senior leaders,"" they said, adding the prime objective was to maintain peace and uphold the supreme court's directives. a strict vigil was also being maintained on temples, dharamshalas and even private houses and anybody being found moving out would be arrested, they said. the authorities had kept about 250 government-owned buses ready to meet the situation of mass arrests and temporary jails had been set up for the purpose, they said. to demonstrate the seriousness and strength to crush any violation of prohibitory orders, para-military forces on thursday staged a flag-march in ayodhya. fourteen companies of crpf, provincial armed constabulary (pac), rapid action force (raf) and uttar pradesh police marched through the town's roads and lanes, particularly around karsevakpuram and ramsevakpuram. a total of 95 companies of para-military forces besides the police personnel from adjoining districts, totaling around 15,000, have been deployed to maintain law and order. machine-guns were positioned on thursday near the gates of the acquired land and para-military police personnel deployed on roof-tops along the lanes leading to the disputed site. related stories:  Facebook Twitter Linkedin Mail"	0	0	1	0	0
This story is from March 2, 2002  patna: coal and mines minister ram vilas paswan on friday condemned the intransigence of the vhp and accused it of aEURoecreating an unnecessary tension in ayodhya over ram mandir issueaEUR. aEURoethis has resulted in the killing of innocent people amid communally surcharged atmosphere throughout the country, particularly in gujarat,aEUR paswan added. he was talking to mediapersons here at jayprakash narayan international airport, on his his arrival from delhi on a dayaEUR(tm)s visit to patna for addressing a meeting of his outfit, the dalit sena. he said the entire atal behari vajpayee government is aEURoecriticising and condemning vhp for its stand on the construction of ram mandir that violates the order of the judiciary regarding maintenance of status quo on the issue.aEUR vhp, he said, should not make the construction of ram mandir at ayodhya an issue when the matter is pending in the court. its setting of the deadline for starting the temple construction from march 15 has generated the tension, he added. paswan condemned the burning of train passengers in godhra and subsequent killing of a large number of people in gujarat. the union government has deployed army to control the ugly situation, he said, adding that the army must deal with the situation firmly. aEURoedeployment of the army in riot-affected areas to control internal strife has created a problem as the country needs them urgently to protect our borders in view of the surcharged atmosphere there,aEUR he said, and appealed to both the communities to shun violence and create communal harmony for the sake of unity and integrity in the country. paswan refuted the allegation that the vajpayee government was responsible for creating such a situation because of mishandling of the ayodhya issue. he said the union government, from the very beginning, made it clear to the vhp that the matter was in the court and solution to the vexed issue must be found either by consensus or wait for the court verdict. he expressed surprise over the stand of the vhp that the government should hand over a portion of land to ram janma bhoomi trust for the construction of the temple. aEURoehow can the government give possession of disputed land to a particular trust when the matter is in the court. it will antagonise another section,aEUR he said. paswan ridiculed the vhp for making the temple issue more and more serious and also for complicating such a sensitive matter by pressing for the construction of the temple. aEURoenot only the people of the country, but many members of the vajpayee government who were on the forefront for the temple construction, are more serious about ram bhagwan. sadly, the vhp is creating tension in the name of construction of temple for bhagwan ram,aEUR he lamented.	0	0	0	0	0
This story is from March 1, 2002  bangalore: the union home ministry has directed all state governments to stop vishwa hindu parishad (vhp) activists or anybody else from going to ayodhya to take part in kar seva. this, in view of the sensitive security situation all over the country following the godhra violence. ``based on this directive, we will stop kar sevaks from travelling to uttar pradesh by train,'''' police commissioner h.t. sangliana said on thursday. ``the railway authorities will inform us about the movement of kar sevaks in trains and railway stations and we will detain them under the crpc,'''' he added. similar action will be taken against kar sevaks at all railway stations karnataka, sangliana told reporters on thursday. ``i had a talk with uttar pradesh dgp r.k. pandit. the situation is serious there. peace-loving kannadigas will realise the intention behind stopping kar sevaks. we do not want them to suffer in up,'''' sangliana pointed out. in this connection, ``i spoke to local vhp leaders and prevailed upon them to advise kar sevaks against going to ayodhya. despite this, if they decide to act against the home ministry''s directive, we have no choice. stringent action will be taken against them,'''' sangliana explained. a close watch is being kept near religious places and organisations, he added. on thursday, sangliana held a high-level meeting of senior police officers to take stock of the security situation in bangalore. later, he told reporters that police officers will hold peace committee meetings on friday. anti-social elements will be dealt with in a stern manner if they try to create law and order problems in the city during the vhp bandh on friday, sangliana warned. the police is making elaborate security arrangements by deploying forces near vital points to ensure that the bandh passes off peacefully, sangliana added.  	0	0	1	0	0
