The Shillong Times reports on March 22 that the Garo National Liberation Army (GNLA) shot dead Servison R Sangma, the cousin of its own chairman Champion Sangma for deserting the outfit even as it claimed that the killing was accidental. A 12 member group of armed GNLA militants led by its action commander Ajan Ch Marak alias Jimmy Momin came down to Asiragre village, three kilometres from Williamnagar (East Garo Hills District), and targeted the home of Servison. According to Police, the militants first tried to forcibly take him away at gunpoint. When Servison resisted the move, he was shot by Jimmy Momin. Servison Sangma who was earlier in the GNLA and went by the outfits name of Kocheng surrendered unarmed to Williamanagar Police in 2013. The GNLA was quick to distance itself from the killing blaming unknown individuals for the accidental killing. GNLA will pursue to the end any cadre who flees from the organization with arms and ammunition but Servison was accidentally killed due to wrong information given by some individuals, claimed the GNLA in a hurriedly released press statement.	0	0	0	0
Two claymore mines suspected to be planted by the Communist Party of India Maoist CPI Maoist were recovered by the Black Hawk Force a special unit of the State Police engaged in anti Naxal Left Wing Extremism LWE operations in the jungles under Malajkhand Police Station area in Balaghat District of Madhya Pradesh on November 21 reports The New Indian Express According to the Balaghat Superintendent of Police SP Jayadevan A the two claymore mine connected to white wire were wrapped in a transparent plastic and stashed in a dump in the dense forests The timely detection of these mines two days back is being seen as an important development as it happened just a week before the assembly polls in the State The assembly elections in Madhya Pradesh will be held in a single phase on November 28 2018	0	0	0	0
Banka Police with support from a Commando Battalion for Resolute Action (CoBRA) battalion recovered arms and ammunition from Communist Party of India Maoist (CPI Maoist) cadres after an hour long raid and exchange of fire in the Karmakar forest area under Suia Police Station of Banka District on November 27, reports The Telegraph. Superintendent of Police (SP), Banka, Rajiv Ranjan said more than 50 rounds of fire was exchanged, and the blood stains found suggest that rebels may have been injured, though no casualties have been reported. Police recovered one 9mm pistol, three country made pistols, 169 self loading rifle cartridges and magazines, hand grenades, clothes, medicines, blankets and food. SP, Ranjan added that there are no more bunkers or training camps in the region as Banka Police and Paramilitary Forces such as the CoBRA and CRPF have accelerated combing operations in areas sharing a border with Jamui District. The region was under the ‘command’ of Maoists Mantu Khaira and Prahallad Mandal, said Sushil M. Singh Khopde, Inspector General of Police (IGP), Bhagalpur range.	0	0	0	0
two militants, including a local commander, were killed while 13 of their accomplices were arrested by the Security Forces (SFs) in Kamal Khel area in Balitang of Kohat District. The slain militants were identified as Samiullah of Shadi Khal, a local commander and Mujtaba, resident of Mian Khel, both belonging to the Darra Adam Khel chapter of Tehreek e Taliban Pakistan (TTP). An injured militant was also arrested from the encounter site, who later helped in arresting 12 others. The SFs recovered automatic weapons and hand grenades from the arrested militants.	0	0	0	0
A top Communist Party of India Maoist (CPI Maoist) leader, identified as Krishna Ahir alias Prasadji, has been arrested from Hapedag forest under Angara Police Station limits during ‘Operation Dron’ jointly carried out by the State Police and Central Reserve Police Force (CRPF) personnel in Ranchi District on August 13, reports The Times of India. He carried a reward of INR 2 million on his head. Confirming the arrest State Director General of Police (DGP) Rajiv Kumar said the arrest of Ahir was an important development as the ‘regional committee’ member was accused of masterminding four major attacks on Police teams, particularly in the Saranda region in which 54 security personnel were killed in the last few years. The Maoist leader, known for his ambush strategy, is wanted in over 60 cases lodged in three Districts. Police also seized one AK 47, bullets and explosives from him.	0	0	0	0
Calling Naxalism (Left Wing Extremism) a bigger challenge than terrorism or insurgency, Union Home Minister P Chidambaram on September 13 said that the burden of governance in the Communist Party of India Maoist (CPI Maoist) affected Districts must rest with the States as the Central Government does not have that much human resources and can only provide help, reports The Times of India. He said the battle in the affected Districts was not for maintaining law and order but winning the minds and hearts of the people there. The most violent movement in India is not terrorism or insurgency but Left wing extremism. While 26 people were killed in terrorist violence and 46 in insurgency (27 in Jammu Kashmir), 297 people were killed in Naxal violence. That is ten times of those killed in terror incidents, Chidambaram said. He was speaking at a national workshop attended by collectors of 60 Maoist hit Districts in New Delhi. Prime Minister Manmohan Singh, who concluded the day long session, stressed on integrated development while urging the collectors to have zero tolerance for corruption.	0	0	0	0
Two Policemen were killed in an armed attack within the precincts of Mominabad Police Station in Orangi Town on June 11, reports Daily Times. According to Police, unidentified armed men opened fire on a Police vehicle, injuring the two. The injured were taken to a hospital where they succumb to their injuries. The assailants managed to flee after the attacks.	0	0	0	0
On August 31, Sri Lanka s Attorney General s (AG) Department told the Court of Appeal that no crimes involving the former Liberation Tigers of Tamil Eelam (LTTE) leader Kumaran Pathmanathan alias KP have been found during their examination, reports Colombo Page. The examination was carried out by the AG Department in response to a writ petition filed by JVP Propaganda Secretary Parliamentarian Vijitha Herath citing that no legal measures have been taken against KP. Herath filed a suit in the Court of Appeal seeking the issuance of a Writ of Mandamus for the arrest of KP allegedly for his role as an LTTE arms dealer and in the killing of former Indian Prime Minister Rajiv Gandhi. The Court of Appeal earlier directed the AG to conduct an examination on the 193 allegations in the petition which include money laundering and procurement of arms.	0	0	0	0
Prime Minister Ranil Wickremesinghe and Leader of Opposition and the Tamil National Alliance (TNA) R. Sampanthanhave sought support of former President Mahinda Rajapaksa for the ongoing Constitutional reform efforts, reports Daily Mirror on December 16. The leaders asked Rajapaksa, as “a senior and respected leader”, to back the National Unity Government and other political parties working with it to remake the country’s Constitution. The meeting held at the Prime Minister’s office in Parliament reportedly prompted by President Maithripala Sirisena, who is said to be keen that the former President be brought on board while the country embarks on a new Constitution.Meanwhile, TNA on December 15 said it was of the view that there was a need to discuss Sri Lanka s constitution making process with the international community, especially with India, reports Daily Mirror. TNA Deputy Leader Mavai Senathirajah, who is also the leader of the Ilankai Tamil Arachi Katchchi (ITAK) said no such discussions had been scheduled so far. He said his party was keen on a federal solution to the national question. “Even in my latest speech in parliament I stressed the need to devolve even financial matters to the North,” he said.	0	0	0	0
People’s Aman Committee (PAC) leader Uzair Jan Balcoh was sent to prison on judicial remand on May 11 over charges of possessing illegal arms, reports The News. During an appearance before the administrative judge of the Anti Terrorism Courts, Muhammad Farooq Shah, Baloch had himself asked that he be sent to jail on judicial remand and not be given back to Police over health grounds.	0	0	0	0
A former sarpanch (local self government institution head) of a village was seriously injured in a pressure bomb blast, allegedly planted by Maoists, at Polampalli village in Sukma District on December 3, reports PTI. The Naxals (LWEs) had allegedly planted a pressure bomb on a road between Dornapal and Polampalli, and threw some propaganda material there, Police officials said. When Vetti Ballu (40) went to collect the propaganda papers, the pressure bomb exploded, injuring him grievously, they said.	0	1	0	0
Former Vice President Mohamamd Younus Qanooni said that efforts were made by Pakistan and Saudi Arabia intelligence during the Bonn Conference to prevent the fall of the Taliban regime reports Khaama Press on April 19 Qanooni said Pakistan also opposed for the transfer of power to United Front during the conference and therefore another option was proposed during the conference to replace the Taliban regime He said the other option included a temporary government led by Hamid Karzai as a consensus already existed for the same	0	0	0	0
One person, identified as Dileswar Basumatary (38) was allegedly killed by unidentified assailants with sharp weapon in his house in Sijubari Gaon of Batasipur under Dhekiajuli Police Station in Sonitpur District on November 5, reports The Sentinel. According to Police source, on Saturday (November 5) night some unidentified assailants entered the house of Dileswar and dragged him outside. He was then attacked with sharp weapons. The victim was died on the spot.	1	0	0	0
Pabna District, Mahbubul Islam (26), an activist of Jubo Dal, a pro BNP student body was killed and five others were injured when hit by a truck in Ishwardi sub District.	0	0	0	1
Northern Province Chief Minister (CM) C. V. Wigneswaran at a media briefing held on December 19 at the Jaffna Library in Jaffna District said that Government should implement without delay the pledges made regarding the Tamil people while entering into pacts, reports Daily Mirror. He said that, in 2009, the then President of Sri Lanka had made a promise to Ban Ki moon that the Government would undertake to ensure the welfare of the Tamil people in future. It is good to examine whether the present government has honoured these pledges. Another pact had been signed in Geneva and it is relevant to examine whether what was contained in that pact for the betterment of the Tamil people has been implemented. A third describes how our country should change by 2030 and what should be done for the people. It is prudent for the government to show what changes they would make and what they intend doing for the people. What has to be done in accordance with all these pacts has not been done, and that had led to various problems. If what needed to be done had been done, we could forge ahead in peace and harmony, he said.	0	0	0	0
The Maldives’ President Abdulla Yameen on March 22 lifted 45 days of State of Emergency SoE that outlawed protests on the Muslim majority Islands reports Maldives Times Opposing the Supreme Court of the Maldives orders to release the political prisoners President Abdulla Yameen had imposed the emergency from February 5 for 15 days but later he extended the SoE for another 30 days with the Parliament’s approval Although there are still threats to the Maldives’ National Security and as the nation may continue without further losses considering the advice of the Security services to promote the normalcy the President Yameen has decided to lift the SoE read a statement released by the President’s office	0	0	0	0
Thunder Corps also said at least three militants were killed and four others were wounded during a separate clash in Zurmat District of Paktia Province on August 9 reports Khamma Press	0	0	0	0
Protesters pelted stones on Security Forces (SFs), which left seven of them, injured in Srinagar District on January 4, during clashes that triggered when the Shias’ Protested against the execution of top Shia cleric, Sheikh NimralNimr by Saudi Government last week, reports Daily Excelsior. Authorities’ clamped curfewlike restriction in several Shia dominated areas of city falling under two Police Stations in the District after violent protests on January 3, against the execution of NimralNimr. Hundreds of Police and Central Reserve Police Force (CRPF) personnel were deployed across the areas falling under Zadibal and Rainawari Police Stations to prevent Shiites from holding protests. Despite stringent restrictions the Shia protesters took to streets at Alamgari Bazar, Zadibal, Hawal, Kanikach and Saida Kadal and attempted to take out antiSaudi rallies. Police and CRPF personnel, however, foiled their attempt and lobbed scores of teargas and pepper gas shells at all these places to disperse the demonstrators. A peaceful protest against the Saudi execution was also held in central Kashmir’s Budgam District.	0	0	0	0
Army foiled an infiltration attempt by Pakistan backed terrorists on the Line of Control LoC in Palanwala sector in Jammu District on June 21 reports Daily Excelsior The attempt was made in the wee hours around 4 30 AM when alert troopers deployed along the LoC detected some suspicious movement on the border On being challenged and fired by the Indian troops the suspected group of terrorists fired in return but also ran back to other side of the LoC Later an intense combing operation was conducted in the area which resulted into recovery of one AK 47 rifle along with ammunition and some other items being used by the group of terrorists	0	0	0	0
A team of special task force (STF) and Saran Police arrested nine cadres of the Communist Party of India Maoist (CPI Maoist), including a woman ‘area commander’, on January 5, from Doriganj in Saran District, reports The Times of India. All of the arrested cadres were accused in the case for planting of explosives at the Ara Chhapra Bridge on January 1. They had blasted the generator set used by the construction company engaged in the bridge construction work. Police have recovered three pamphlets of the Maoists from the construction site and three cane bombs were found fixed to three pillars of the under construction bridge. A team lead by STF Superintendent of Police (SP) Shivdeep Lande conducted raids at the adjoining area and first arrested Amit Manjhi, who is a Maoist cadre. Lande said, On the basis of the tip off of Manjhi, the other accused were arrested from the adjoining area. The platoon which has been arrested used to work under Rambabu Ram, native of Motihari who is currently ‘zonal commander’ of North Bihar zone. They left the pamphlets to threaten the construction company for not paying levy to them. Mobile surveillance was very fruitful in this investigation. Sources said that generally the levy amount is 10 of the per phase of the project, in case of big bridge. He said, All of the arrested persons were accused in several cases in North Bihar Districts. Khushboo Khatun a native of Chhapra was an ‘area commander’. We have found around 10 cases lodged against her in Muzaffarpur. The STF teams conducted raids in Saran, Gopalganj and Siwan to arrest the accused. The special intelligence group of STF arrested Pradhuman Puri, Sudarshan Ram, Amit Manjhi, Shahid Ansari and Khushboo Khatun from Gopalganj Chhapra area. While in connection with the same case, Saran Police have arrested the other four accused from different parts of Saran. Satyaveer Singh, SP, Saran said, Four of them were arrested by Saran Police. We have seized Maoist pamphlets, an SUV, mobile phone and arms from their possession. We have also beefed security to the construction company employees and at the construction site.	0	0	0	0
The death toll in the ongoing clashes between Bodo tribesmen and Muslims, has gone up to 44 on July 26 with recovery of three more bodies in Chirang District and one killed in Dhubri, reports Hindustan Times. Currently, Kokrajhar, Chirang, Baksa Districts in Bodoland Territorial Autonomous District Council (BTC) areas and parts of Dhubri District are affected. Further, about two lakh violence hit people are presently taking shelters in 150 relief camps. Curfew was relaxed for four hours in the morning in Kokrajhar town for the second consecutive day while tension continued to run high in the BTC area. Stray incidents of violence were reported from Kokrajhar district as well as Chirang, Dhubri and Baksa during last night. Indefinite curfew and shoot at sight orders were in force in worst affected Kokrajhar District, while night curfew was on in Chirang and Dhubri District. State Chief Minister Tarun Gogoi appealed to the people at large to remain calm and extend cooperation in restoring peace and normalcy in the violence affected areas, adds Assam Tribune. Gogoi declared a compensation of INR 0.6 million to each of the deceased families while medical treatment facility will be provided to the injured by the government with adequate amount. About 100 rioters have been arrested so far, while 11 persons are still missing. Unidentified persons on July 24 had pelted stones and attacked related stories the coaches of the Guwahati bound Rajdhani Express at Gossaigaon in Kokrajhar District damaging four coaches, though there was no casualty or injuries,	0	0	0	0
The Director General DG of the Intelligence Bureau IB Aftab Sultan on February 10 informed the Senate Standing Committee SSC on Interior that the Islamic State IS was emerging as a threat in the country because several militant groups had soft corner for it reports Dawn He named Lashkar e Jhangvi and Sipah e Sahaba Pakistan as examples Though IS and Afghan Taliban were rivals the Tehreek e Taliban Pakistan TTP coordinated with it he added The Federal Ministry of Interior has been denying the presence of IS in Pakistan saying that it was an Arab organisation But DG Sultan said that the IB had busted a big IS network after several members reached Punjab following Karachi’s Safoora Goth carnage in May 2014 He said that terrorists were reorganising and stressed the need for a border control mechanism particularly with Afghanistan enhanced regional cooperation implementation of the National Action Plan and de radicalisation policy with a focus on counter narrative The IB chief called for a comprehensive policy for “rehabilitation of jihadi elements” and effective implementation of policy for monitoring social media and cyberspace	0	0	0	0
The State Level Empowered Committee (SLEC) on Police Modernization on May 31, finalised the action plan worth Rs 29 crore for 2016 17 fiscal, reportsBusiness Standard. Presiding over the SLEC meeting, Chief Secretary A P Padhi directed the State Home Department to procure robust and compatible equipment with the existing data base. Chief Secretary also advised the Police to make use of the equipment that have been supplied to Orissa Disaster Rapid Action Force (ODRAF) units so as to keep them in good condition. The Action Plan focused on modernization of anti terrorist and anti Naxalite Left Wing Extremism, LWE operation systems.	0	0	0	0
India on November 6 said Pakistan is continuing to harbour terrorists on its soil and despite repeated requests it has taken no steps to dismantle the terror infrastructure there, according to Daily Excelsior. We have been taking up (the issue) with Pakistan. We have taken (it) up with Pakistan in various forums bilateral as well as multilateral forums. But unfortunately, it has had no effect on the ground, Union Home Secretary R K Singh told reporters. Though they (Pakistan) keep telling us that they do not encourage terrorists or that they do not encourage people from operating from their soil, on the ground there has been no difference, he added. According to intelligence reports, around 2,500 terrorists were active in training camps and launching pads in Pakistan occupied Kashmir (PoK) and some other areas in Pakistan and that all of them had been primarily trained to infiltrate into India, official sources said. The sources said at least 60 infiltration attempts had taken place along the border in Jammu and Kashmir between January and August 2011 and such attempts had intensified ahead of the onset of winter. According to a report of the Ministry OF Home Affairs (MHA), infiltration attempts had shown a marginal increase during 2010 in comparison to 2009. While there were 489 infiltration attempts in 2010, 485 such attempts were made in 2009. There have also been increased incidents of ceasefire violation along the Line of Control (LoC). At least 23 incidents of ceasefire violation have been reported along the LoC till August 2011. There were 77 ceasefire violations in 2008 which came down to 28 in 2009 but increased to 44 in 2010.	0	0	0	0
March 6 reported that the Balochistan High Court disposed of 83 cases of missing persons, among 4000 cases during the Judicial Year 2011. Chief Justice Balochistan High Court Qazi Faez Isa revealed these figures during a full court reference to mark the commencement of the new judicial year 2012 at Balochistan High Court (BHC). “The court took suo motu notices of sensitive cases and had never come under pressure nor was influenced in any case. All the verdicts were given on merit fulfilling the constitutional obligations,” he said. Justice Isa said that court was taking keen interest into the cases of missing persons. “As many as 83 missing persons surfaced while 43 such cases are still pending. A separate day in a week was allocated for the cases of missing persons,” he said.	0	0	0	0
Imphal West District Police Commandos arrested a member of a gang of extortionists, identified as Guruaribam Johny Sharma, from an unspecified location reports The Sangai Express. Investigation revealed that he was involved in extortion activities while working on contract basis as a data entry operator at Election Office, Lamphelpat in Imphal West District. He also had demanded INR 1 million from the staff members of election office.	0	0	0	0
Police of north Chhattisgarh arrested two persons along with Fake Indian Currency Note (FICN) worth INR 1,00,000 from an undisclosed location in Bangladesh border, The Times of India reports on May 23. The duo were members of an international gang involved in distributing FICN in various parts of Chhattisgarh. The accused, have confessed to have been bringing fake currency from Pakistan where it is being printed. Surguja IG Himanshu Gupta and Surajpur SP Prakhar Pandey said with the latest arrests, the racket of fake currency in Chhattisgarh has been completely busted.	0	0	0	0
A civilian and a Policeman were killed when militants fired at a Police outside a shop in Chamsar village in Kulgam District on August 12 reports Daily Excelsior Police sources said that two militants who came on a motor cycle fired at a Policeman Manzoor Ahmad who was standing outside a shop in Chamsar village in Kulgam Manzoor was working in District Police Special Branch Kulgam A civilian identified as Farooq Ahmad was also killed in the militant attack Two civilians who were also at the shop were injured	1	0	0	0
Residents of around 500 villages in the Naxal Left Wing Extremism (LWE) hit Jashpur District of north Chhattisgarh have taken a collective decision to help the Police in anti Naxal operations, reports The Hindu on January 29. The natives of various villages, including Thuthi Amba, Tepar Toli, Awrapali and Kathal Dand under Aara police station area on the Chhattisgarh Jharkhand border, recently held a meeting in which they decided to assist the security personnel to curb Maoist activities, Jashpur Superintendent of Police J.S. Meena told PTI on January 28. The villagers said they decided to help the security agencies as they were fed up with being thrashed, assaulted and exhorted by Peoples Liberation Front of India (PLFI) cadres.	0	0	0	0
Shiv Sena’s labour wing chief in Punjab, Durga Prasad Gupta, was shot dead by two unidentified assailants near Lalheri Chowk in Khanna in Ludhiana District.	1	0	0	0
The clashes also broke out at Sheeri, Sopore, Sangrama, Old Town and Palhallan in Baramulla District, reports Daily Excelsior. Police fired tear smoke shells to disperse the protesters and at least half a dozen protesters were injured in the clashes. At Mazbugh, Sopore, at least nine persons were injured as SFs thrashed them. Two Police officers were among the nine Policemen injured at Hajin in Bandipora District during clashes while 20 protesters were also injured, some of them received pellets.	0	0	0	0
Two SF personnel, identified as Abdul Shakoor and Izhar, were killed and another, Jumma Khan, was injured in a roadside landmine blast near Sarokai area on Wana Jandola Road in South Waziristan Agency (SWA). Sources said that SFs were patrolling the road to clear it of landmines.	0	1	0	0
top police officers in Pune on August 2 refuted reports of having received a specific report from the State Intelligence Department (SID) or letters warning them about the bomb blasts on the busy Jangli Maharaj road a day earlier, reports Times of India. Joint Commissioner of Police (law and order) Sanjeev Kumar Singhal said that during the last few months some Police Stations had received anonymous letters warning about terror attacks in the city. The Police Commissioner s office too had received such letters. We never ignore such letters and we take all the necessary preventive actions. We make the best possible efforts to identify the source sending such letters even if they are hoaxes, he said. Singhal denied receiving threatening emails, adding that the source of the email can be easily detected. Times of India quoted an unnamed official as saying that a design flaw in the bombs caused them to explode partially and prevented the shrapnel from spreading. Without naming any group, an unnamed Home Ministry official in New Delhi said there were credible leads pointing to a big plan by a terror outfit. Preliminary forensic result which is an outcome of the detailed examination of the two unexploded IEDs and nature of blasts shows that the bomb had all the ingredients to cause a much bigger impact and had the potential to take lives of many people. Also, in Pune, Police bomb experts who supervised dismantling of the devices also said the four bombs placed on Jangli Maharaj road exploded only partly. Had these and the two that were defused gone off fully, the damage caused would have been major , they said.	0	0	0	0
Muttahida Qaumi Movement (MQM) leader Farooq Sattar on October 12 said that the MQM has “no problem” in supporting former President Pervez Musharraf by not running a candidate against him in Karachi for the 2013 elections, Express Tribune reported. Sattar indicated that the MQM’s support for the self exiled former President stemmed from Musharraf’s close relations with MQM chief Altaf Hussain and the party. He added that Musharraf’s “nurturing” of democracy and support for the local Government system would factor into the MQM’s decision. Despite an indication of political support, Sattar said that Musharraf should think “100 times” before taking a decision to return to Pakistan, given the significant threat to his life. Further, Sattar warned that a civil war like situation was being conspired in Karachi to benefit a criminal nexus including an ‘underworld syndicate’ that had links with extremist element such as the Tehreek e Taliban Pakistan (TTP) who have entered Karachi from Swat and Malakand Districts of Khyber Pakhtunkhwa, and South Waziristan Agency of Federally Administered Tribal Areas (FATA). He added that land and weapon mafias along with the religious right were also involved in the violence. Without taking any names he said that certain elements in the Awami National Party (ANP) were creating a sense of insecurity amongst the Pashtuns in Karachi. He also blamed the People’s Aman Committee (PAC) for creating similar tensions. Answering a question on the Muttahida Qaumi Movement Haqiqi (MQM H), Sattar said that 80 per cent of Haqiqi members, including senior leader Amir Khan had reverted to the MQM, leaving only 20 per cent that comprised of criminal elements.	0	0	0	0
Three personnel of 24 Assam Rifles were reported to have sustained injuries in a gunfight with cadres of Peoples Liberation Army (PLA) which took place at around 7 pm near Satang village under Tengnoupal Police Station in Chandel District on July 3. According to a reliable source, the incident occurred when the AR troops were trailing the PLA cadres on getting information that a villager of Lamlong Khunou was abducted by the PLA cadres. The villager was reportedly released before reaching the spot where the encounter took place. The three AR personnel suffered injuries after explosion of an Improvised Explosive Device (IED) followed by gunshot. However, the identities of the injured AR personnel could not be confirmed.	1	1	1	0
Police claimed to have foiled a potential terrorist attack in Faisalabad after arresting two alleged terrorists, Asmatullah of Bannu District in Khyber Pakhtunkhwa and Rehman of Dera Ghazi Khan District in Punjab, and seized 24 kilogrammes of explosive from their possession.	0	0	0	0
Following an encounter with the Communist Party of India Maoist (CPI Maoist) cadres, Security Forces neutralised a transit Maoist camp and recovered a large cache of arms and explosives, during a search operation conducted in Bijapur District, Police said on September 4, reports The Times of India. Joint forces of Central Reserve Police Force (CRPF) and District Force went on a combing operation in the jungles of Boglapusnar village in Awapalli, following a tip off, and recovered two 12 bore guns, a country made pistol, a couple of detonators, explosives and other Naxalite related material, besides, commodities of daily use in the night of September 3, said Bijapur Additional Superintendent of Police (ASP) Vivek Shukla.	0	0	0	0
Three workers of Frontier Works Organisation were injured when their vehicle was targeted by a landmine on Jandolla Makeen Road near Manzai Ziarat area. The workers of the construction company were going to Hathala camp from Jandolla when they met the fatal incident at 8 30am (local time).	0	1	0	0
Separately, Rangers on January 26 arrested of six suspects, including four officials of the Fisherman Cooperative Society (FCS), who were allegedly working as facilitators for Lyari gangsters, during raid in Kalri area of Lyari Town, reports The News. The spokesman for the Sindh Rangers said Saleem Deedak, Mehar Bux, Mohammad Saeed Baloch and Dil Murad were arrested during raids in the Kalri area. The suspects were moved to the Rangers headquarters for interrogation and later taken to an AntiTerrorism Court, which allowed their preventive detention for 90 days. The initial interrogation showed that the four were affiliated with the Aziz Jan Baloch and Baba Ladla groups and were working as their facilitators.	0	0	0	0
The local Police on September 6 claimed to have arrested 11 terrorists facilitators 49 suspects and 30 illegal foreigners during the month of August this year reports Daily Times Sources said that the District Police carried out 30 search and strike operations last month in which 11 alleged facilitators of terrorists 49 suspects and 30 illegal Afghan nationals were arrested The Police also claimed to have recovered arms and ammunitions	0	0	0	0
on Locked false Priority 60 SemiHidden fal Name Light Shading Accent 6on Locked false Priority 61 SemiHidden fal Name Light List Accent 6on Locked false Priority 62 SemiHidden fal Name Light Grid Accent 6on Locked false Priority 63 SemiHidden fal Name Medium Shading 1 Accent 6on 6on Locked falActing on a tipoff about extortion by armed cadres in New Market Dimapur area, 32 Assam Rifles (AR) personnel arrested two cadres of the Reformation faction of National Socialist Council of Nagaland (NSCNR) along with extortion slips, arms and ammunition on January 18, reports Nagaland Post. According to a press release by AR, the arrested cadres have been identified as ‘captain’ Mughaito Chopi and ‘captain’ Kimiyeto Sumi, who AR said on December 29, 2015 defected from Khaplang faction of National Socialist Council of Nagaland (NSCNK) to NSCNR. Both the cadres are resident of Satakha village under Zunheboto District and were arrested with one 9 mm pistol and one .32 country made pistol along with 14 live rounds of 9 mm and 42 live rounds of .32. The cadres were also in possession of 44 extortion slips which were used to “place demands for extortion money” and approximate INR 60,000 in cash. The arrested cadres were handed over to Dimapur West Police Station along with the recovered arms and ammunition, informed AR.	0	0	0	0
Detective Branch (DB) arrested two cadres of Ansarullah Bangla Team (ABT) with their plastic frame of a drone, electronic devices, and some books on jihad from Dhaka city s Jatrabari area on December 16, reports The Daily Star. The arrestees were Tanjil Hossain Babu (26), who has expertise in technology, and Muhamad Golam Maula Mohan (25), who graduated in Computer Sciences and Engineering from Green University. DB claimed that ABT was on the verge of making a drone to carry out bomb attacks on secure Government and non government establishments, secular minded political and cultural personalities, teachers and journalists.	0	0	0	0
