interestingly, bimanaEUR(tm)s resolution avoided any direct mention of the communal killings in gujarat, except for one reference to the godhra incident which they described as aEURoeheart-rending and of grave concern.aEUR instead, in a rather indirect reference, the resolution held kar sevaks responsible for aEURoesome recent incidents and tension.aEUR	0	0	0	0	0
the resolution said that the gujarat government was helping kar sevaks reach ayodhya.	0	0	0	0	0
reacting to the rallies, state bjp president ashim ghosh said that it was aEURoestrangeaEUR that the front had organised protests condemning the gujarat incidents, but had never reacted to the repeated cycle of violence in jammu and kashmir.	0	0	0	0	0
he termed the rallies organised by the left front a aEUR~political	0	0	0	0	0
move.aEUR(tm) putting up a rather weak defence of the gujarat governmentaEUR(tm)s role in preventing violence, ghosh said that the attack on sabarmati express was so aEUR~suddenaEUR(tm) that the local administration was caught off guard.	0	0	0	0	0
on wednesday, it sent a request to union finance minister yashwant sinha that these proposals be rolled back.	0	0	0	0	0
state bjp president ashim ghosh told reporters in kolkata that the state unit of the party had held a number of seminars on the budget.	0	0	0	0	0
people were clearly unhappy.	0	0	0	0	0
aEURoewe are hopeful that the finance minister will consider the proposal if different states make similar requests.	0	0	0	0	0
he may announce a rollback while replying to the debate on his budget,aEUR	0	0	0	0	0
one, whether the governor is under an obligation to invite the leader of the single largest legislative party alone to form the government.	0	0	0	0	0
two, whether the sc judgment in the s r bommai case is the only yardstick to gauge the situation to impose president''s rule under article 356 of the constitution.	0	0	0	0	0
the bommai judgment had come on a batch of petitions challenging the constitutional validity of dissolving the assemblies of four bjp-ruled states in the aftermath of the demolition of ayodhya mosque.	0	0	0	0	0
"certain states did not have any law and order problem, yet its dissolution was upheld by the court. """	0	0	0	0	0
"any state government which pursues unsecular policies or unsecular course of action acts contrary to the constitutional mandate and renders itself amenable to action under article 356,"" the constitution bench had ruled."	0	0	0	0	0
"but, governor vishnu kant shastri''s recommendation for president''s rule in a situation, which was hypothetical during the bommai case hearing, can be challenged but without ""legally sustainable arguments"", says lawyer c s vaidhyanathan."	0	0	0	0	0
"""there can be no ground to seek the court''s intervention against president''s rule in up..."	0	0	0	0	0
the principles laid down in the bommai judgment such as of the floor test to judge the majority cannot be applied in up as leaders of different political parties have to prima	0	0	0	0	0
facie satisfy the governor that they yield requisite support.	0	0	0	0	0
since coalition governments are no more alien to the parliamentary form of democracy, the up case may well negate the argument that leader of the single largest legislative party alone can and should be allowed to form the government.	0	0	0	0	0
"though bsp is the third largest party, its leader, mayawati, who has resigned from lok sabha, may still be invited to form a ""stable"" government if she satisfies the governor that she has the support of the bjp and some other legislators."	0	0	0	0	0
if mayawati is invited, it would establish that it is not the prerogative of the leader of the single largest party alone to form the government.	0	0	0	0	0
and that the governor is under no constitutional obligation to invite such a leader who cannot satisfy him that he can form a stable government.	0	0	0	0	0
Facebook	0	0	0	0	0
Twitter Linkedin Mail	0	0	0	0	0
new delhi: the supreme court will issue a correction to its wednesday''s order pertaining to ayodhya case in which it ruled status quo and disallowed religious activities on the acquired land.	0	0	0	0	0
the three-judge bench, comprising justice b n kirpal, justice g b pattanaik and justice v n khare, on thursday morning summoned attorney-general soli sarobjee and expressed their view about carrying out some appropriate correction in the order.	0	0	0	0	0
sorabjee submitted that the matter be listed for hearing at 2 pm on thursday to enable all the concerned parties to be present.  	0	0	0	0	0
Facebook	0	0	0	0	0
Twitter Linkedin Mail	0	0	0	0	0
they have objected to the proposed puja by the vishwa hindu parishad on the undisputed land saying that the government should not allow any such move as the case has been pending in the supreme court.	0	0	0	0	0
they also passed a resolution asking chief minister n chandrababu naidu to take a stand on the issue.	0	0	0	0	0
condemning communal violence in gujarat, including the godhra incident, the religious leaders said union home minister l k advani and gujarat chief minister narendra modi should resign on moral grounds as they have failed to contain the violence.	0	0	0	0	0
the gujarat incidents were a shame on the nation, the muslim leaders said.	0	0	0	0	0
jaipur:	0	0	0	0	0
"five ram sevaks of the state shiv sena unit were arrested today as they were leaving here for ayodhya for the ""symbolic puja""."	0	1	1	0	0
"""they all looked like normal passengers but when caught they declared themselves as ram sevaks before the police,"" deputy-inspector general of police ajit singh said."	0	1	1	0	0
security forces have been deployed in all communally sensitive localities in the state capital and prohibitory orders have been extended till march 18 next as a precuationary measure, he said.	0	0	1	0	0
the special task force, the rapid action force, which took a flag march in the walled city yesterday, have been kept on stand-by, he said.	0	0	1	0	0
about a dozen rumour mongers were nabbed in the city last night, he said.	0	1	1	0	0
meanwhile, the chittorgarh district administration has imposed restrictions on organising any mela, rally, and display of posters in the city, an official release said.  	0	0	0	0	0
Facebook	0	0	0	0	0
Twitter Linkedin Mail	0	0	0	0	0
"the centre had on february 26 directed the uttar pradesh government to check the pouring in of ""ram sevaks"" into ayodhya and to take strict measures to prevent the same."	0	0	0	0	0
in a communication to the state government shortly after the attack on sabarmati express in godhra, union home ministry had asked the authorities to stop group reservation in trains and come down heavily on ticketless travellers as kar sevaks are mostly taking trains to reach the temple town.	0	0	0	0	0
while varanasi-bareilley passenger and mughalsarai-faizabad passenger on lucknow-faizabad-varanasi section and manakpur-katra passenger on manakpur-katra section will remain cancelled, 10 other trains including those on lucknow-varanasi-faizabad and allahabad-sultanpur-faizabad section will remain partially cancelled, a nr release said here.	0	0	0	0	0
ganga satluz express and malda	0	0	0	0	0
town-bhiwani farakka express, the release added.	0	0	0	0	0
the trains with immediate effect will remain cancelled and diverted till march 15, it said.    	0	0	0	0	0
Facebook	0	0	0	0	0
Twitter Linkedin Mail	0	0	0	0	0
ayodhya: authorities on saturday locked the gate of the workshop where pillars are being prepared for the proposed ram temple, but vhp claimed that the work there remained unaffected.	0	0	1	0	0
the main gate of the karyashala was locked on saturday morning under a directive of the uttar pradesh government issued after a visit to the site on friday by some senior police officials, official sources said.	0	0	1	0	0
"vhp media officer sharad sharma, however, claimed that preperation of pillars at the workshop was on and had ""not been affected since it began 10 years ago."""	0	0	0	0	0
"""the lock has been clamped on the big main gate."	0	0	0	0	0
vhp sources said that pillars and other items required for the ground floor of the proposed temple had already been prepared and work was now in progress for the upper floors.	0	0	0	0	0
though no reason has been cited officially so far for the workshop gate being locked, it comes close on the heels of the state government ordering a ban two days back on carrying of pillars amidst heightened tension following communal violence in gujarat.    	0	0	0	0	0
"""this would have sent right message to the country."	0	0	0	0	0
Facebook	0	0	0	0	0
Twitter Linkedin Mail	0	0	0	0	0
This story is from March 2, 2002  	0	0	0	0	0
bathinda:	0	0	0	0	0
the massacre of ram sewaks at godhra was a premeditated terrorist act and	0	0	0	0	0
the subsequent violence in ahmedabad was the anger of the people, said rss chief k s sudarshan, on saturday.	0	0	1	0	0
sudarshan felt it was the pseudo-secularism of political parties, particularly the communists and congress	0	0	0	0	0
, that was a stumbling block in finding a solution to the ayodhya issue and handing over land at ayodhya to the vhp.	0	0	0	0	0
"on march 12, last year, the prime minister assured us of a solution, but when nothing materialised and nor did the government seem interested, the people''s patience ran out and the vhp planned to take the carved stones to the acquired land,"" said sudarshan, talking to mediapersons here, on saturday."	0	0	1	0	0
he was in town to attend a three-day state level camp of rss volunteers at dav college here.	0	0	1	0	0
"""the government should hand over the undisputed land to the vhp so that construction, pending the court decision on the disputed site, can begin,"" said sudarshan."	0	0	1	0	0
he said the general secretaries and joint general secretaries of the vhp and rss met the prime minister and home minister on friday and the issue was being discussed.	0	0	0	0	0
"""when tension between india and pakistan mounted, the government told us to call off the agitation saying the country was facing a crisis, but after the crisis passed there was no valid reason to abandon the issue.the disputed case has been moving at snail''s pace before a high court bench for the last 10 years."	0	0	0	0	0
sudarshan discounted the suggestion that it was poor management or partiality of the narendra modi government in gujrat which had led to the large-scale killing and arson in ahemdabad.	0	0	0	0	0
This story is from March 10, 2002  	0	0	0	0	0
the gory incident at bapunagar telephone exchange speak volumes of the valour shown by brahamdev hariprasad mishra, a watchman of the exchange, who preferred death rather than allowing a violent mob to enter the 58,500-line exchange of the eastern industrial belt which witnessed one of the worst communal violence in the aftermath of attack on sabarmati express at godhra railway station.	0	0	1	0	0
perhaps unaware of the violence that had erupted in adjoining naroda and chamanpura, mishra was sitting on a charpoy at the main gate of the electronic telephone exchange.	0	0	0	0	0
suddenly a mob of around 200, armed with swords and petrol canes, rushed towards the exchange which was their target.	0	0	0	0	0
sensing trouble, mishra swung into action and locked the gate and started shouting for help.	0	0	1	0	0
but it seemed there was nobody to listen to his screams.	0	0	0	0	0
someone from the mob jumped the compound wall and asked for the keys which he was holding tight.	0	0	0	0	0
but mishra did not surrender and the infuriated assailant brandished a sword and chopped off his hand.	0	0	1	0	0
a profusely bleeding mishra tried to defend himself and prevent the mob from setting the exchange on fire which would have resulted in the disruption of the communication link in areas where the army was assisting the local administration in controlling the worst-ever communal disturbances that rocked the city.	0	0	1	0	1
the dutiful watchman was rendered helpless as more people jumped over and doused him with petrol and set him on fire.	0	0	1	0	0
by this time another lineman, ramshrey sarbjeet ray, had reported for duty and he saw mishra in flames.	0	0	0	0	0
within seconds, he too was burnt alive.	0	0	0	0	0
the telecom department has in recognition of the exemplary courage shown by the watchman decided to honour him posthumously with the ''sanchar vir'' award.	0	0	0	0	0
an ex gratia of rs 5 lakh has also been announced for his family.	0	0	0	0	0
similarly, lineman rai would be paid an equal amount as compensation.	0	0	0	0	0
chief general manager of gujarat circle p k chanda told tnn that the government would also provide jobs to one of their family members on compassionate grounds.	0	0	0	0	0
This story is from March 1, 2002  rajkot: curfew was imposed in two police station areas following large-scale violence during the gujarat bandh her on thursday.	0	0	1	0	0
areas under the a division police station and bhaktinagar police station were brought under curfew at 2 pm.	0	0	1	0	0
after mobs set fire on everything that came their way.	0	0	0	0	0
there was total lack of police action when the mobs took to the roads.	0	0	0	1	0
even press reporters and photographers, including those of the times of india, were not spared.	0	0	0	0	0
around 15 rickshaws, scores of vehicles and taxis parked near the st bus stand were set afire.	0	0	0	0	0
even kiosks of the minority community were not spared by the rampaging mob.	0	0	0	0	0
though petrol pumps were closed, arsonists stopped scooterists and motorists and took out petrol and diesel to set things on fire.	0	0	0	0	0
after some initial police action, it was a free for all when even the police allowed the people to have their way.	0	0	1	1	0
on palace road a mob tried to set fire to an ice cream parlour.	0	0	0	0	0
when the police arrived, the crowd asked them to go away and the police readily obliged.	0	0	1	1	0
the crowd then tried to open the parlour	0	0	0	0	0
however, the fire brigade came on the scene and tamed the flames.	0	0	0	0	0
gandhinagar:	0	0	0	0	0
the congress and some small parties boycotted the all-party meet called by gujarat chief minister narendra modi on saturday to discuss the communal situation in gujarat.	0	0	0	0	0
instead, nearly 100 opposition leaders decided to observe a sit-in in the afternoon in front of the cm''s residence here, sending across to him a memorandum with a seven-point demand.	0	0	0	0	0
during the congress rule, similar riots were controlled effectively with the same police force.	0	0	1	0	0
"hence, the pretext that the police force was not enough is not correct"", it insisted."	0	0	1	0	0
the cm promised us things would be normal by saturday.	0	0	0	0	0
we gave him 24 hours.	0	0	0	0	0
we find the situation worsening.	0	0	0	0	0
hence, we decided to boycott the all-party meet and sit on dharna instead.	0	0	0	0	0
"state finance minister nitin patel was hooted down by the participants when he tried to say that things were returning to the normal. """	0	0	0	0	0
"in mehsana district alone 27 persons were burnt alive on saturday morning,"" congress legislative party leader naresh raval said."	0	0	0	0	0
Facebook	0	0	0	0	0
ayodhya: a curfew-like situation prevailed in this temple town with 15,000 para-military forces staging a flag march on thursday and administration deciding not to allow anyone to leave their homes on friday in the wake of vhp's decision to go ahead with shila daan programme.	0	0	1	0	0
the authorities had sealed karsevakpuram and ramsevakpuram, the camps set up for kar sevaks, and movement in these areas had been curbed, police sources said.	0	0	1	0	0
nobody would be allowed to leave their homes and the administration had ordered shops and other establishments to remain closed on friday, the sources said.	0	0	1	0	0
ayodhya's borders with other districts have been sealed and patrolling along the canal banks intensified to prevent ram sevaks or any leader from entering the city on friday.	0	0	1	0	0
"""we will not hesitate in arresting even senior leaders,"" they said, adding the prime objective was to maintain peace and uphold the supreme court's directives."	0	0	1	0	0
a strict vigil was also being maintained on temples, dharamshalas and even private houses and anybody being found moving out would be arrested, they said.	0	0	1	0	0
the authorities had kept about 250 government-owned buses ready to meet the situation of mass arrests and temporary jails had been set up for the purpose, they said.	0	0	1	0	0
to demonstrate the seriousness and strength to crush any violation of prohibitory orders, para-military forces on thursday staged a flag-march in ayodhya.	0	0	1	0	0
fourteen companies of crpf, provincial armed constabulary (pac), rapid action force (raf) and uttar pradesh police marched through the town's roads and lanes, particularly around karsevakpuram and ramsevakpuram.	0	0	1	0	0
a total of 95 companies of para-military forces besides the police personnel from adjoining districts, totaling around 15,000, have been deployed to maintain law and order.	0	0	1	0	0
Facebook	0	0	0	0	0
Twitter Linkedin Mail	0	0	0	0	0
chennai:	0	0	0	0	0
bjp''s national executive would meet next month to discuss the party''s poor performance in the recent elections to four state assemblies, bjp vice president r rama rao said here on friday.	0	0	0	0	0
on the ayodhya dispute, rao said there was hope for an early settlement to the issue, with the kanchi seer, sri jayendra saraswathi, mediating.	0	0	0	0	0
congress and left parties should stop their ''confrontationist'' attitude and support sankaracharya''s initiative for a solution to the dispute.	0	0	0	0	0
under these circumstances, opposition should cooperate with the government for a solution, he said.	0	0	0	0	0
though two nda constituents, telugu desam and trinamool congress, had initially expressed reservation to the sankarachaya''s initiative, they had now supported his moves.	0	0	0	0	0
tamil nadu government should take action to prevent recurrence of these incidents, he said.	0	0	0	0	0
the escaped militants were accused in the rss building bomb blast case, he pointed out.  	0	0	0	0	0
Twitter Linkedin Mail	0	0	0	0	0
he was talking to mediapersons here at jayprakash narayan international airport, on his his arrival from delhi on a dayaEUR(tm)s visit to patna for addressing a meeting of his outfit, the dalit sena.	0	0	0	0	0
he said the entire atal behari vajpayee government is aEURoecriticising and condemning vhp for its stand on the construction of ram mandir that violates the order of the judiciary regarding maintenance of status quo on the issue.aEUR vhp, he said, should not make the construction of ram mandir at ayodhya an issue when the matter is pending in the court.	0	0	0	0	0
its setting of the deadline for starting the temple construction from march 15 has generated the tension, he added.	0	0	0	0	0
paswan condemned the burning of train passengers in godhra and subsequent killing of a large number of people in gujarat.	0	0	0	0	0
the union government has deployed army to control the ugly situation, he said, adding that the army must deal with the situation firmly.	0	0	0	0	0
aEURoedeployment of the army in riot-affected areas to control internal strife has created a problem as the country needs them urgently to protect our borders in view of the surcharged atmosphere there,aEUR he said, and appealed to both the communities to shun violence and create communal harmony for the sake of unity and integrity in the country.	0	0	0	0	0
he said the union government, from the very beginning, made it clear to the vhp that the matter was in the court and solution to the vexed issue must be found either by consensus or wait for the court verdict.	0	0	0	0	0
he expressed surprise over the stand of the vhp that the government should hand over a portion of land to ram janma bhoomi trust for the construction of the temple.	0	0	0	0	0
paswan ridiculed the vhp for making the temple issue more and more serious and also for complicating such a sensitive matter by pressing for the construction of the temple.	0	0	0	0	0
aEURoenot only the people of the country, but many members of the vajpayee government who were on the forefront for the temple construction, are more serious about ram bhagwan.	0	0	0	0	0
sadly, the vhp is creating tension in the name of construction of temple for bhagwan ram,aEUR he lamented.	0	0	0	0	0
bangalore: the union home ministry has directed all state governments to stop vishwa hindu parishad	0	0	0	0	0
(vhp) activists or anybody else from going to ayodhya to take part in kar seva.	0	0	0	0	0
this, in view of the sensitive security situation all over the country following the godhra violence.	0	0	0	0	0
``based on this directive, we will stop kar sevaks from travelling to uttar pradesh by train,'''' police commissioner h.t. sangliana said on thursday.	0	0	1	0	0
``the railway authorities will inform us about the movement of kar sevaks in trains and railway stations and we will detain them under the crpc,'''' he added.	0	0	1	0	0
``i had a talk with uttar pradesh dgp r.k. pandit.	0	0	0	0	0
the situation is serious there.	0	0	0	0	0
peace-loving kannadigas will realise the intention behind stopping kar sevaks.	0	0	0	0	0
in this connection, ``i spoke to local vhp leaders and prevailed upon them to advise kar sevaks against going to ayodhya.	0	0	0	0	0
despite this, if they decide to act against the home ministry''s directive, we have no choice.	0	0	0	0	0
stringent action will be taken against them,'''' sangliana explained.	0	0	1	0	0
a close watch is being kept near religious places and organisations, he added.	0	0	1	0	0
on thursday, sangliana held a high-level meeting of senior police officers to take stock of the security situation in bangalore.	0	0	1	0	0
This story is from March 9, 2002  	0	0	0	0	0
vadodara: its citizens say vadodara is truly a cosmopolitan city that recovers as soon as it burns.	0	0	0	0	0
and now, they are taking pride in the fact that it provided one of the first instances of a city getting back on tracks after violence spread across the state, proving its cosmopolitan nature.	0	0	0	0	0
having borne the brunt of the post-godhra violence for over a week now, its denizens say that the city has proved the saying that tragedy brings out the best in humanity.	0	0	0	0	0
the cosmopolitan attitude of people has ensured the spirit of ''quami ekta'' prevails over communal hatred and situational prejudice.	0	0	0	0	0
and the phenomenon was evident not just in protected townships like ipcl, ioc, ongc or gsfc, but even in the sensitive areas.	0	0	0	0	0
gujaratis are a peace-loving community and cannot possibly cause much harm and damage.	0	0	0	0	0
""" as a result, there is collective sympathy towards those affected by the riots."	0	0	0	0	0
mrinalaini raman, a resident of sahyog society, helped her maid, from the minority community, by keeping her valuables safe for her.	0	0	0	0	0
"""she wept as she told me that her electricity and water supply were snapped."	0	0	0	0	0
then, her home got destroyed.	0	0	0	0	0
"it is our duty to help people in distress,"" she said."	0	0	0	0	0
"said nimita jadeja of ellora park area, ""vadodara will retain its cosmopolitan culture."	0	0	0	0	0
even if there have been scars on its unified status, they should be taken as a sign of wounds that are healing.	0	0	0	0	0
"soon the pain associated with them too will lessen and things will be normal."""	0	0	0	0	0
but much also needs to be done to ward off existing prejudice.	0	0	0	0	0
i had to explain to them that good and bad people exist everywhere and that need not be based in religion.	0	0	0	0	0
"the solution is that they have to be corrected immediately."""	0	0	0	0	0
